posicion,etiqueta
04020020801,30557690101123030473
04020020802,30557690101426052651
04020030101,
04020030102,
04020030201,
04020030202,
04020030301,30557690100921044671
04020030302,30557690100314081118
04020030401,
04020030402,
04020030501,
04020030502,
04020030601,
04020030602,
04020030701,30557690100112080966
04020030702,30557690100516058376
04020030801,
04020030802,
04020040101,
04020040102,
04020040201,
04020040202,
04020040301,30557690100819052419
04020040302,30557690100314085705
04020040401,
04020040402,
04020040501,
04020040502,
04020040601,30557690101426068791
04020040602,30557690101224040843
04020040701,
04020040702,
04020040801,
04020040802,
04020050101,
04020050102,
04020050201,
04020050202,
04020050301,
04020050302,
04020050401,30557690101729056444
04020050402,30557690100516025032
04020050501,
04020050502,
04020050601,
04020050602,
04020050701,
04020050702,
04020050801,
04020050802,
04020060101,
04020060102,
04020060201,
04020060202,
04020060301,
04020060302,
04020060401,30557690100819078514
04020060402,30557690101527087139
04020060501,
04020060502,
04020060601,
04020060602,
04020060701,
04020060702,
04020060801,
04020060802,
04020070101,30557690101628069038
04020070102,30557690100011042414
04020070201,
04020070202,
04020070301,
04020070302,
04020070401,
04020070402,
04020070501,
04020070502,
04020070601,30557690100819063603
04020070602,30557690100921041408
04020070701,
04020070702,
04020070801,
04020070802,
04020080101,
04020080102,
04020080201,
04020080202,
04020080301,30557690101224073793
04020080302,30557690101628072147
04020080401,
04020080402,
04020080501,
04020080502,
04020080601,
04020080602,
04020080701,30557690101426051532
04020080702,30557690100314025014
04020080801,
04020080802,
04020090101,
04020090102,
04020090201,
04020090202,
04020090301,30557690100415090842
04020090302,30557690100011017539
04020090401,
04020090402,
04020090501,
04020090502,
04020090601,
04020090602,
04020090701,
04020090702,
04020090801,
04020090802,
04020100101,30557690100819010072
04020100102,30557690101224061427
04020100201,30557690100112087901
04020100202,30557690101831043750
04020100301,30557690101426070044
04020100302,30557690101325065818
04020100401,
04020100402,
04020100501,
04020100502,
04020100601,
04020100602,
04020100701,30557690100415044783
04020100702,30557690100011021407
04020100801,
04020100802,
04020110101,
04020110102,
04020110201,
04020110202,
04020110301,
04020110302,
04020110401,
04020110402,
04020110501,
04020110502,
04020110601,
04020110602,
04020110701,
04020110702,
04020110801,
04020110802,
04020120101,30557690100819040412
04020120102,30557690100213039355
04020120201,30557690101729063633
04020120202,30557690101224034514
04020120301,
04020120302,
04020120401,
04020120402,
04020120501,
04020120502,
04020120601,
04020120602,
04020120701,
04020120702,
04020120801,
04020120802,
04020130101,30557690101123063247
04020130102,30557690101224022584
04020130201,30557690101325028321
04020130202,30557690100718071005
04020130301,30557690100314078444
04020130302,30557690100921090789
04020130401,
04020130402,
04020130501,
04020130502,
04020130601,
04020130602,
04020130701,
04020130702,
04020130801,
04020130802,
04020140101,
04020140102,
04020140201,
04020140202,
04020140301,
04020140302,
04020140401,30557690100112022745
04020140402,30557690100314040217
04020140501,
04020140502,
04020140601,30557690100213016301
04020140602,30557690101628029571
04020140701,
04020140702,
04020140801,30557690100415061605
04020140802,30557690101932043084
04020150101,
04020150102,
04020150201,30557690100516051567
04020150202,30557690101224082039
04020150301,30557690100516030642
04020150302,30557690101022098934
04020150401,
04020150402,
04020150501,30557690100516088191
04020150502,30557690101831010357
04020150601,30557690101831090158
04020150602,30557690100819052359
04020150701,30557690101628069044
04020150702,30557690101729094202
04020150801,
04020150802,
04020160101,30557690101628019324
04020160102,30557690100011062206
04020160201,
04020160202,
04020160301,
04020160302,
04020160401,
04020160402,
04020160501,
04020160502,
04020160601,
04020160602,
04020160701,
04020160702,
04020160801,30557690100516022595
04020160802,30557690101729098593
04020170101,30557690100213067903
04020170102,30557690100314033769
04020170201,
04020170202,
04020170301,30557690101831055725
04020170302,30557690100617039874
04020170401,30557690100314088027
04020170402,30557690100112028120
04020170501,
04020170502,
04020170601,30557690101224088386
04020170602,30557690101831011385
04020170701,
04020170702,
04020170801,
04020170802,
04020180101,30557690101224048514
04020180102,30557690100112029356
04020180201,
04020180202,
04020180301,
04020180302,
04020180401,
04020180402,
04020180501,
04020180502,
04020180601,30557690101932043948
04020180602,30557690101224076652
04020180701,30557690101325087104
04020180702,30557690100213046162
04020180801,30557690101628087873
04020180802,30557690101527043919
04020190101,
04020190102,
04020190201,
04020190202,
04020190301,
04020190302,
04020190401,30557690101831092614
04020190402,30557690101224046628
04020190501,
04020190502,
04020190601,
04020190602,
04020190701,
04020190702,
04020190801,
04020190802,
04020200101,
04020200102,
04020200201,
04020200202,
04020200301,30557690101224077961
04020200302,30557690100718031053
04020200401,
04020200402,
04020200501,
04020200502,
04020200601,
04020200602,
04020200701,
04020200702,
04020200801,
04020200802,
04020210101,30557690100718045373
04020210102,30557690101022054468
04020210201,
04020210202,
04020210301,30557690101932042410
04020210302,30557690101325098564
04020210401,
04020210402,
04020210501,30557690100718080605
04020210502,30557690101628031905
04020210601,
04020210602,
04020210701,
04020210702,
04020210801,
04020210802,
04020220101,
04020220102,
04020220201,30557690100921068781
04020220202,30557690100314052301
04020220301,
04020220302,
04020220401,30557690100617088054
04020220402,30557690101426087831
04020220501,
04020220502,
04020220601,
04020220602,
04020220701,
04020220702,
04020220801,30557690101729048177
04020220802,30557690101628022696
04020230101,
04020230102,
04020230201,
04020230202,
04020230301,
04020230302,
04020230401,
04020230402,
04020230501,
04020230502,
04020230601,
04020230602,
04020230701,
04020230702,
04020230801,
04020230802,
04020240101,
04020240102,
04020240201,
04020240202,
04020240301,
04020240302,
04020240401,30557690101224019045
04020240402,30557690101022026381
04020240501,30557690101426071811
04020240502,30557690101022047097
04020240601,
04020240602,
04020240701,
04020240702,
04020240801,
04020240802,
04020250101,
04020250102,
04020250201,
04020250202,
04020250301,
04020250302,
04020250401,
04020250402,
04020250501,30557690100921045020
04020250502,30557690101224039324
04020250601,30557690101123060999
04020250602,30557690101628081802
04020250701,30557690101729030226
04020250702,30557690101831059331
04020250801,
04020250802,
04020260101,
04020260102,
04020260201,30557690101022065887
04020260202,30557690101628028518
04020260301,30557690101831024371
04020260302,30557690101022011522
04020260401,
04020260402,
04020260501,30557690100415049480
04020260502,30557690100112018357
04020260601,
04020260602,
04020260701,
04020260702,
04020260801,30557690101224066700
04020260802,30557690101628048263
04020270101,
04020270102,
04020270201,30557690100314074602
04020270202,30557690100819029771
04020270301,30557690101932037361
04020270302,30557690101628096777
04020270401,30557690100314044265
04020270402,30557690101224080383
04020270501,
04020270502,
04020270601,30557690100112052964
04020270602,30557690100213035060
04020270701,
04020270702,
04020270801,30557690100617037217
04020270802,30557690100314053343
04020280101,
04020280102,
04020280201,
04020280202,
04020280301,
04020280302,
04020280401,
04020280402,
04020280501,
04020280502,
04020280601,
04020280602,
04020280701,
04020280702,
04020280801,
04020280802,
04020290101,
04020290102,
04020290201,30557690101729038815
04020290202,30557690100314082462
04020290301,
04020290302,
04020290401,
04020290402,
04020290501,30557690100617072153
04020290502,30557690101224077614
04020290601,
04020290602,
04020290701,30557690101932082798
04020290702,30557690100819069030
04020290801,
04020290802,
04020300101,30557690100011041458
04020300102,30557690101022097478
04020300201,
04020300202,
04020300301,
04020300302,
04020300401,
04020300402,
04020300501,
04020300502,
04020300601,
04020300602,
04020300701,
04020300702,
04020300801,
04020300802,
04020310101,30557690100314040466
04020310102,30557690100516069043
04020310201,
04020310202,
04020310301,30557690101224015776
04020310302,30557690100314053140
04020310401,
04020310402,
04020310501,
04020310502,
04020310601,30557690101426059514
04020310602,30557690101628098466
04020310701,
04020310702,
04020310801,30557690100112082172
04020310802,30557690101022046233
04020320101,30557690100516098866
04020320102,30557690100213012662
04020320201,30557690100617022170
04020320202,30557690100921068570
04020320301,
04020320302,
04020320401,
04020320402,
04020320501,
04020320502,
04020320601,
04020320602,
04020320701,
04020320702,
04020320801,30557690100617069727
04020320802,30557690101022053532
04020330101,
04020330102,
04020330201,
04020330202,
04020330301,
04020330302,
04020330401,
04020330402,
04020330501,
04020330502,
04020330601,
04020330602,
04020330701,
04020330702,
04020330801,
04020330802,
04020340101,30557690101123091887
04020340102,30557690101426089642
04020340201,30557690100415041339
04020340202,30557690101831075999
04020340301,30557690100112099584
04020340302,30557690100921057001
04020340401,
04020340402,
04020340501,30557690101224072046
04020340502,30557690101426011588
04020340601,
04020340602,
04020340701,
04020340702,
04020340801,
04020340802,
04020350101,
04020350102,
04020350201,
04020350202,
04020350301,30557690100921098062
04020350302,30557690101527077184
04020350401,
04020350402,
04020350501,
04020350502,
04020350601,
04020350602,
04020350701,
04020350702,
04020350801,
04020350802,
04020360101,
04020360102,
04020360201,
04020360202,
04020360301,30557690101932025120
04020360302,30557690100011084597
04020360401,30557690101831079669
04020360402,30557690100921066665
04020360501,30557690100314093284
04020360502,30557690100011054763
04020360601,30557690100718068169
04020360602,30557690100617089168
04020360701,
04020360702,
04020360801,
04020360802,
04020370101,
04020370102,
04020370201,
04020370202,
04020370301,
04020370302,
04020370401,
04020370402,
04020370501,
04020370502,
04020370601,
04020370602,
04020370701,
04020370702,
04020370801,
04020370802,
04020380101,30557690100415036440
04020380102,30557690101932048155
04020380201,30557690100718058908
04020380202,30557690101426053894
04020380301,
04020380302,
04020380401,30557690101527043012
04020380402,30557690100516024734
04020380501,
04020380502,
04020380601,
04020380602,
04020380701,
04020380702,
04020380801,30557690100314071807
04020380802,30557690100617094353
04020390101,30557690100516055241
04020390102,30557690100213067400
04020390201,
04020390202,
04020390301,30557690101527011628
04020390302,30557690100617074215
04020390401,
04020390402,
04020390501,
04020390502,
04020390601,
04020390602,
04020390701,
04020390702,
04020390801,30557690101022073906
04020390802,30557690100314048527
04020400101,
04020400102,
04020400201,
04020400202,
04020400301,
04020400302,
04020400401,
04020400402,
04020400501,
04020400502,
04020400601,
04020400602,
04020400701,
04020400702,
04020400801,30557690101729028413
04020400802,30557690100819043262
04020410101,30557690100617050422
04020410102,30557690100516069643
04020410201,
04020410202,
04020410301,30557690101831085979
04020410302,30557690101527093963
04020410401,
04020410402,
04020410501,
04020410502,
04020410601,
04020410602,
04020410701,30557690101325073515
04020410702,30557690100011065593
04020410801,30557690101628099627
04020410802,30557690100314069026
04020420101,
04020420102,
04020420201,
04020420202,
04020420301,
04020420302,
04020420401,30557690100516093236
04020420402,30557690100819039544
04020420501,30557690100819057487
04020420502,30557690101527038124
04020420601,
04020420602,
04020420701,
04020420702,
04020420801,
04020420802,
04020430101,
04020430102,
04020430201,30557690101426041747
04020430202,30557690101426087982
04020430301,
04020430302,
04020430401,
04020430402,
04020430501,
04020430502,
04020430601,
04020430602,
04020430701,30557690100516037403
04020430702,30557690100819088179
04020430801,
04020430802,
04020440101,
04020440102,
04020440201,
04020440202,
04020440301,
04020440302,
04020440401,
04020440402,
04020440501,
04020440502,
04020440601,
04020440602,
04020440701,30557690101123045048
04020440702,30557690100718044259
04020440801,
04020440802,
04020450101,
04020450102,
04020450201,30557690100819055397
04020450202,30557690101729036985
04020450301,
04020450302,
04020450401,
04020450402,
04020450501,
04020450502,
04020450601,
04020450602,
04020450701,30557690101224073045
04020450702,30557690101831014432
04020450801,30557690101325013008
04020450802,30557690100112050232
04020460101,30557690101831017968
04020460102,30557690100415033724
04020460201,
04020460202,
04020460301,
04020460302,
04020460401,30557690100112062713
04020460402,30557690101932028604
04020460501,30557690101022057193
04020460502,30557690100314050335
04020460601,
04020460602,
04020460701,30557690100314012007
04020460702,30557690101729093880
04020460801,30557690100819074257
04020460802,30557690100516051936
04020470101,30557690101022026993
04020470102,30557690101729026727
04020470201,30557690100112078043
04020470202,30557690101022053819
04020470301,
04020470302,
04020470401,
04020470402,
04020470501,
04020470502,
04020470601,30557690101123022855
04020470602,30557690100011073276
04020470701,30557690101224034583
04020470702,30557690101932024367
04020470801,
04020470802,
04020480101,
04020480102,
04020480201,
04020480202,
04020480301,30557690101325096370
04020480302,30557690100921022491
04020480401,30557690101325021383
04020480402,30557690101022016062
04020480501,30557690101628048896
04020480502,30557690100415073139
04020480601,
04020480602,
04020480701,
04020480702,
04020480801,30557690100516074052
04020480802,30557690101932090157
04020490101,
04020490102,
04020490201,30557690100314074567
04020490202,30557690100213024060
04020490301,30557690101527060439
04020490302,30557690100921073048
04020490401,
04020490402,
04020490501,
04020490502,
04020490601,30557690101831047408
04020490602,30557690101123039950
04020490701,
04020490702,
04020490801,30557690100213075966
04020490802,30557690101932034666
04020500101,
04020500102,
04020500201,30557690100314045388
04020500202,30557690100718017566
04020500301,30557690101224081265
04020500302,30557690100011041928
04020500401,30557690100011037238
04020500402,30557690100516081845
04020500501,
04020500502,
04020500601,
04020500602,
04020500701,
04020500702,
04020500801,
04020500802,
04020510101,30557690101932054911
04020510102,30557690100415069965
04020510201,30557690100415068129
04020510202,30557690101932087951
04020510301,
04020510302,
04020510401,
04020510402,
04020510501,
04020510502,
04020510601,
04020510602,
04020510701,30557690101932034927
04020510702,30557690100516018604
04020510801,
04020510802,
04020520101,
04020520102,
04020520201,
04020520202,
04020520301,
04020520302,
04020520401,30557690101426025299
04020520402,30557690101426037949
04020520501,
04020520502,
04020520601,
04020520602,
04020520701,
04020520702,
04020520801,
04020520802,
04020530101,
04020530102,
04020530201,30557690101831092902
04020530202,30557690100011072643
04020530301,30557690100718098816
04020530302,30557690100819027381
04020530401,
04020530402,
04020530501,30557690101123024305
04020530502,30557690101022058126
04020530601,30557690100112038114
04020530602,30557690101224071524
04020530701,
04020530702,
04020530801,
04020530802,
04020540101,30557690101628043357
04020540102,30557690100718053935
04020540201,
04020540202,
04020540301,
04020540302,
04020540401,
04020540402,
04020540501,30557690100921044132
04020540502,30557690101932013384
04020540601,
04020540602,
04020540701,
04020540702,
04020540801,
04020540802,
04020550101,
04020550102,
04020550201,30557690100112022765
04020550202,30557690101831064985
04020550301,
04020550302,
04020550401,
04020550402,
04020550501,30557690101729070418
04020550502,30557690100314014367
04020550601,
04020550602,
04020550701,30557690100112066502
04020550702,30557690101022057363
04020550801,30557690100718096578
04020550802,30557690101729071959
04020560101,
04020560102,
04020560201,30557690101628049787
04020560202,30557690101831021886
04020560301,
04020560302,
04020560401,
04020560402,
04020560501,30557690100011016560
04020560502,30557690100415039202
04020560601,
04020560602,
04020560701,
04020560702,
04020560801,30557690100112046901
04020560802,30557690100819084419
04020570101,30557690101932044318
04020570102,30557690101932044145
04020570201,
04020570202,
04020570301,
04020570302,
04020570401,
04020570402,
04020570501,30557690100921064059
04020570502,30557690101022070191
04020570601,
04020570602,
04020570701,
04020570702,
04020570801,
04020570802,
04020580101,
04020580102,
04020580201,
04020580202,
04020580301,30557690101831059418
04020580302,30557690101729069246
04020580401,30557690100718089379
04020580402,30557690100314025557
04020580501,
04020580502,
04020580601,30557690101729070529
04020580602,30557690101426018384
04020580701,
04020580702,
04020580801,
04020580802,
04020590101,30557690101224054176
04020590102,30557690100112092212
04020590201,
04020590202,
04020590301,30557690100718078236
04020590302,30557690100718062467
04020590401,
04020590402,
04020590501,30557690100921030763
04020590502,30557690100819090249
04020590601,
04020590602,
04020590701,
04020590702,
04020590801,
04020590802,
04020600101,
04020600102,
04020600201,
04020600202,
04020600301,
04020600302,
04020600401,
04020600402,
04020600501,30557690101022049934
04020600502,30557690100415092028
04020600601,
04020600602,
04020600701,
04020600702,
04020600801,30557690100314026031
04020600802,30557690100617050746
