posicion,etiqueta
04020550602,
04020550701,30557690100921031495
04020550702,30557690101729041100
04020550801,
04020550802,
04020560101,
04020560102,
04020560201,
04020560202,
04020560301,
04020560302,
04020560401,
04020560402,
04020560501,
04020560502,
04020560601,
04020560602,
04020560701,30557690101628084831
04020560702,30557690101426016255
04020560801,
04020560802,
04020570101,30557690101932021912
04020570102,30557690101831078441
04020570201,30557690101325082070
04020570202,30557690101325012597
04020570301,
04020570302,
04020570401,
04020570402,
04020570501,
04020570502,
04020570601,
04020570602,
04020570701,
04020570702,
04020570801,
04020570802,
04020580101,30557690100718067732
04020580102,30557690100617056446
04020580201,
04020580202,
04020580301,
04020580302,
04020580401,30557690100921096173
04020580402,30557690100011014748
04020580501,
04020580502,
04020580601,
04020580602,
04020580701,30557690100921018195
04020580702,30557690101224015946
04020580801,
04020580802,
04020590101,
04020590102,
04020590201,
04020590202,
04020590301,
04020590302,
04020590401,30557690101325066263
04020590402,30557690100718032111
04020590501,
04020590502,
04020590601,
04020590602,
04020590701,
04020590702,
04020590801,
04020590802,
04020600101,
04020600102,
04020600201,
04020600202,
04020600301,30557690100011064683
04020600302,30557690101224053487
04020600401,
04020600402,
04020600501,
04020600502,
04020600601,
04020600602,
04020600701,
04020600702,
04020600801,
04020600802,
